Sec	mm	kN
25.947266	1.8040634	173.2357
26.046875	1.8420438	174.65128
26.146484	1.9464896	175.72252
26.246094	2.0414402	176.56421
26.345703	2.1363909	177.86501
26.445313	2.3262925	179.24232
26.544922	2.3357875	180.27531
26.644531	2.4782135	181.84392
26.744141	2.5541742	182.72388
26.84375	2.6586199	184.25423
26.943359	2.7155902	185.2872
27.042969	2.8580165	186.93233
27.142578	2.9434721	188.46269
27.242188	3.0384228	189.49567
27.341797	3.1523635	190.79646
27.441406	3.2378192	192.44159
27.541016	3.3707502	193.85718
27.640625	3.3992355	194.43105
27.740234	3.5226715	195.99966
27.839844	3.6461072	197.10916
27.939453	3.7885334	199.32817
28.039063	3.8644938	200.05508
28.138672	3.9594445	201.73848
28.238281	4.0543952	202.77147
28.337891	4.1208611	204.07227
28.4375	4.2158117	205.60262
28.537109	4.3202572	206.86516
28.636719	4.4247031	208.20421
28.736328	4.5386438	210.15541
28.835938	4.6430898	211.45621
28.935547	4.795011	212.83353
29.035156	4.8804665	214.28735
29.134766	4.9849124	215.20557
29.234375	4.9849124	216.20029
29.333984	5.1748137	217.92194
29.433594	5.2412791	219.75836
29.533203	5.326735	221.28871
29.632813	5.4121904	222.47473
29.732422	5.5356264	223.66075
29.832031	5.6305771	225.34413
29.931641	5.7824984	226.91275
30.03125	5.8489637	228.29005
30.130859	5.9723997	229.47609
30.230469	6.0578551	231.12122
30.330078	6.1148257	232.38374
30.429688	6.247757	234.14365
30.529297	6.3427076	234.94708
30.628906	6.390183	236.78351
30.728516	6.5610943	237.93127
30.828125	6.5421038	239.53813
30.927734	6.7794809	241.145
31.027344	6.8364511	242.79013
31.126953	6.9029169	244.05267
31.226563	6.9883723	245.73605
31.326172	7.1592836	247.34293
31.425781	7.2732244	249.44716
31.525391	7.3206997	250.74796
31.625	7.472621	251.66617
31.724609	7.510601	253.08174
31.824219	7.634037	254.80339
31.923828	7.6720176	256.60156
32.023438	7.8144436	258.24667
32.123047	7.9378796	259.35617
32.222656	8.0233355	260.92477
32.322266	8.1562662	261.6517
32.421875	8.2417221	263.56464
32.521484	8.327177	265.43933
32.621094	8.450613	267.27576
32.720703	8.5170784	268.65305
32.820313	8.5455637	269.68604
32.919922	8.735465	271.33118
33.019531	8.8304157	273.05283
33.119141	8.9158716	274.23883
33.21875	8.9443569	275.8457
33.318359	9.105773	277.3378
33.417969	9.2861795	278.94467
33.517578	9.3051701	280.43677
33.617188	9.4001207	281.89059
33.716797	9.5615368	283.30615
33.816406	9.5995169	284.53046
33.916016	9.7229528	286.78772
34.015625	9.8938637	288.12677
34.115234	9.9413395	289.35104
34.214844	10.055281	290.72836
34.314453	10.11225	292.22046
34.414063	10.283162	294.28644
34.513672	10.378113	295.08987
34.613281	10.416093	296.73499
34.712891	10.558519	298.57141
34.8125	10.605994	299.87222
34.912109	10.738925	302.05295
35.011719	10.824381	303.46854
35.111328	10.919332	304.65457
35.210938	11.052262	305.87885
35.310547	11.156709	306.95007
35.410156	11.251659	308.7865
35.509766	11.280145	309.93427
35.609375	11.432066	311.77069
35.708984	11.593482	313.03323
35.808594	11.659947	315.06094
35.908203	11.688433	316.55304
36.007813	11.840354	317.54776
36.107422	11.906819	318.96335
36.207031	12.049245	320.64673
36.306641	12.07773	322.75095
36.40625	12.191671	323.51614
36.505859	12.381573	325.08475
36.605469	12.429049	326.4238
36.705078	12.523999	327.76285
36.804688	12.609454	328.87234
36.904297	12.713901	330.40271
37.003906	12.827841	331.93304
37.103516	12.865821	333.3869
37.203125	13.008247	334.99377
37.302734	13.179159	336.48584
37.402344	13.245625	337.74838
37.501953	13.321585	339.39352
37.601563	13.416535	340.80908
37.701172	13.511486	341.91861
37.800781	13.615932	343.755
37.900391	13.663407	345.01755
38	13.805834	346.35663
38.099609	13.900784	347.65741
38.199219	14.08119	349.41733
38.298828	14.100181	350.48856
38.398438	14.214122	351.7511
38.498047	14.280587	353.01364
38.597656	14.442003	354.35269
38.697266	14.508469	355.61523
38.796875	14.66039	357.22211
38.896484	14.66039	358.79071
38.996094	14.812311	359.55588
39.095703	14.935747	360.74191
39.195313	14.945242	362.15747
39.294922	15.097163	363.68784
39.394531	15.163629	364.91211
39.494141	15.31555	366.3277
39.59375	15.37252	367.8963
39.693359	15.514946	369.27362
39.792969	15.695353	370.42139
39.892578	15.704847	371.64566
39.992188	15.771313	372.94647
40.091797	15.885254	374.05597
40.191406	15.980205	375.20374
40.291016	16.122631	376.46628
40.390625	16.198591	377.80533
40.490234	16.360008	379.10611
40.589844	16.407482	380.44519
40.689453	16.426474	381.43991
40.789063	16.62587	382.77896
40.888672	16.654354	383.62067
40.988281	16.758801	384.88318
41.087891	16.939207	386.10748
41.1875	17.024662	387.1022
41.287109	17.148098	388.32648
41.386719	17.157593	389.62729
41.486328	17.309515	390.69852
41.585938	17.432951	391.50195
41.685547	17.480427	392.57321
41.785156	17.575377	393.75922
41.884766	17.679823	395.1748
41.984375	17.784267	396.32257
42.083984	17.879219	397.43207
42.183594	17.99316	398.31201
42.283203	18.097605	398.88589
42.382813	18.211546	399.95715
42.482422	18.240032	400.76059
42.582031	18.363468	401.41098
42.681641	18.477407	402.25269
42.78125	18.61034	402.82657
42.880859	18.714785	403.5152
42.980469	18.819231	404.77774
43.080078	18.914181	405.12207
43.179688	18.961657	405.92551
43.279297	19.047113	406.57593
43.378906	19.199034	407.30283
43.478516	19.30348	408.37408
43.578125	19.426916	408.56537
43.677734	19.483887	409.48358
43.777344	19.616817	410.28702
43.876953	19.702272	411.32001
43.976563	19.806719	411.51129
44.076172	19.882679	412.77383
44.175781	19.911163	413.34772
44.275391	20.101065	414.11288
44.375	20.224501	414.95459
44.474609	20.281471	415.4902
44.574219	20.423899	416.52319
44.673828	20.480869	417.21185
44.773438	20.556829	418.0918
44.873047	20.661274	418.97174
44.972656	20.813196	419.62216
45.072266	20.927137	419.73694
45.171875	20.955622	420.31082
45.271484	21.088552	421.07599
45.371094	21.174009	422.22375
45.470703	21.316435	422.37677
45.570313	21.363911	423.02719
45.669922	21.449366	423.75409
45.769531	21.601286	424.82535
45.869141	21.705732	424.97839
45.96875	21.753208	425.59052
46.068359	21.810179	426.01135
46.167969	21.962099	426.50873
46.267578	22.085535	426.77655
46.367188	22.199476	427.77127
46.466797	22.275436	428.03909
46.566406	22.370388	428.65121
46.666016	22.465338	428.84253
46.765625	22.588774	429.41638
46.865234	22.683725	429.87549
46.964844	22.78817	430.0668
47.064453	22.883121	430.44937
47.164063	22.959082	430.98502
47.263672	23.035042	431.48236
47.363281	23.139488	431.44412
47.462891	23.300905	431.29108
47.5625	23.348379	432.01801
47.662109	23.46232	432.17102
47.761719	23.557272	432.51535
47.861328	23.623737	433.05096
47.960938	23.804144	433.73962
48.060547	23.861115	434.00745
48.160156	23.994045	433.24228
0.14746094	23.994045	405.92551
0.24707031	23.937075	401.14316
0.34667969	23.861115	393.30011
0.44628906	23.747173	386.10748
0.54589844	23.633232	378.99133
0.64550781	23.576262	373.21426
0.74511719	23.395855	367.36069
0.84472656	23.338884	361.08624
0.94433594	23.291409	355.53873
1.0439453	23.139488	349.073
1.1435547	23.035042	343.44894
1.2431641	22.940092	337.63361
1.3427734	22.797667	332.35391
1.4423828	22.740696	326.4238
1.5419922	22.61726	320.64673
1.6416016	22.550795	314.37228
1.7412109	22.436853	309.13083
1.8408203	22.351397	303.46854
1.9404297	22.294428	298.26535
2.0400391	22.142506	292.6413
2.1396484	22.047556	286.94073
2.2392578	21.914623	281.58453
2.3388672	21.829168	276.84042
2.4384766	21.734219	270.94858
2.5380859	21.601286	265.47757
2.6376953	21.506336	259.43271
2.7373047	21.449366	254.34428
2.8369141	21.354414	249.40891
2.9365234	21.249969	243.82312
3.0361328	21.155018	238.54341
3.1357422	21.069563	233.41673
3.2353516	21.003098	228.2518
3.3349609	20.870167	223.69901
3.4345703	20.727739	218.95493
3.5341797	20.680265	214.2491
3.6337891	20.566324	209.2372
3.7333984	20.461878	204.6844
3.8330078	20.404907	199.97858
3.9326172	20.252987	195.27275
4.0322266	20.215006	191.52339
4.1318359	19.949144	187.77403
4.2314453	19.968134	184.21596
4.3310547	19.92066	180.27531
4.4306641	19.768738	176.14336
4.5302734	19.683283	172.92963
4.6298828	19.569342	169.48634
4.7294922	19.464895	165.73698
4.8291016	19.388935	162.29369
4.9287109	19.227518	158.23827
5.0283203	19.113579	154.98627
5.1279297	19.037617	151.54297
5.2275391	18.952162	147.67883
5.3271484	18.904686	144.08252
5.4267578	18.752766	140.56271
5.5263672	18.657814	136.92813
5.6259766	18.55337	133.48483
5.7255859	18.458418	130.50066
5.8251953	18.363468	127.4017
5.9248047	18.240032	123.84363
6.0244141	18.192556	120.05601
6.1240234	18.097605	117.3779
6.2236328	17.945684	113.74332
6.3232422	17.888714	110.72087
6.4228516	17.831743	107.43062
6.5224609	17.670328	104.59947
6.6220703	17.556387	101.42399
6.7216797	17.499416	98.171997
6.8212891	17.41396	95.45562
6.9208984	17.271534	92.39492
7.0205078	17.186079	89.908104
7.1201172	17.072138	87.07695
7.2197266	16.939207	84.475357
7.3193359	16.844255	81.567688
7.4189453	16.796782	78.660027
7.5185547	16.68284	76.020172
7.6181641	16.597383	73.303795
7.7177734	16.416979	70.16658
7.8173828	16.369503	67.909309
7.9169922	16.236572	65.766823
8.0166016	16.16061	63.279999
8.1162109	16.113136	60.372334
8.2158203	15.97071	58.115067
8.3154297	15.875759	55.666504
8.4150391	15.875759	53.447498
8.5146484	15.647877	51.228489
8.6142578	15.552926	48.588634
8.7138672	15.438986	46.484402
8.8134766	15.35353	44.150616
8.9130859	15.27757	41.778572
9.0126953	15.182619	39.368271
9.1123047	15.059183	37.340557
9.2119141	14.964232	35.351101
9.3115234	14.897766	33.361645
9.4111328	14.831301	31.333931
9.5107422	14.669885	29.612286
9.6103516	14.584429	27.508053
9.7099609	14.470489	25.289045
9.8095703	14.442003	23.643919
9.9091797	14.290082	21.348392
10.008789	14.185637	19.091125
10.108398	14.100181	16.910376
10.208008	13.986239	15.456542
10.307617	13.92927	13.887933
10.407227	13.729873	12.051512
10.506836	13.691893	9.9472799
10.606445	13.587447	8.3404112
10.706055	13.483001	6.3892145
10.805664	13.38805	4.7823462
10.905273	13.302594	3.2519956
11.004883	13.179159	1.4538335
11.104492	13.160169	0.26781172
11.204102	12.979762	-1.4538327
11.303711	12.846831	-3.0224421
11.40332	12.761375	-4.7440867
11.50293	12.69491	-6.0066261
11.602539	12.599959	-7.4987178
11.702148	12.523999	-8.9881544
11.801758	12.400563	-10.170747
11.901367	12.277127	-11.315191
12.000977	12.182177	-12.650375
12.100586	12.087226	-13.909265
12.200195	11.98278	-15.053708
12.299805	11.887829	-16.350744
12.399414	11.754898	-17.647781
12.499023	11.631462	-18.601484
12.598633	11.574492	-19.784077
12.698242	11.498531	-20.699633
12.797852	11.375095	-21.57704
12.897461	11.299134	-22.454447
12.99707	11.137718	-23.370003
13.09668	11.080748	-24.171114
13.196289	10.947817	-24.85778
13.295898	10.824381	-24.743336
13.395508	10.795896	-25.124817
13.495117	10.710441	-25.735188
13.594727	10.624985	-26.002224
13.694336	10.473063	-26.383705
13.793945	10.321142	-26.803335
13.893555	10.302152	-26.91778
13.993164	10.188211	-27.528149
14.092773	10.11225	-27.528149
14.192383	9.9698248	-28.062223
14.291992	9.8653793	-28.443705
14.391602	9.7704277	-28.634445
14.491211	9.6659822	-29.16852
14.59082	9.6280022	-29.550001
14.69043	9.4760809	-30.007778
14.790039	9.390625	-30.389259
14.889648	9.2766848	-31.075926
14.989258	9.1722383	-31.571852
15.088867	9.1247635	-31.915184
15.188477	8.9918327	-32.716297
15.288086	8.8873863	-33.326668
15.387695	8.8209209	-33.82259
15.487305	8.6500101	-34.242222
15.586914	8.6120291	-34.738148
15.686523	8.4885931	-35.577408
15.786133	8.3746529	-36.34037
15.885742	8.327177	-36.798145
15.985352	8.1847515	-37.446663
16.084961	8.0898008	-38.057034
16.18457	8.0043449	-38.781849
16.28418	7.9473743	-39.16333
16.383789	7.8524237	-40.117035
16.483398	7.7289877	-41.032589
16.583008	7.5485816	-41.299625
16.682617	7.491611	-42.291477
16.782227	7.3776703	-42.901848
16.881836	7.2922144	-43.66481
16.981445	7.1687789	-44.542217
17.081055	7.102313	-45.038143
17.180664	7.0263524	-45.762959
17.280273	6.8649364	-46.411476
17.379883	6.817461	-47.441475
17.479492	6.6275597	-48.242588
17.579102	6.6180644	-48.967403
17.678711	6.4376583	-49.921104
17.77832	6.4281631	-50.226292
17.87793	6.285737	-51.103699
17.977539	6.1528063	-51.981106
18.077148	6.0958357	-52.591476
18.176758	6.000885	-53.545177
18.276367	5.877449	-54.155548
18.375977	5.735023	-55.071102
18.475586	5.6780524	-55.681473
18.575195	5.6210823	-56.597031
18.674805	5.5261312	-57.207401
18.774414	5.3932004	-58.046658
18.874023	5.326735	-59.000362
18.973633	5.2222891	-59.801472
19.073242	5.0798631	-60.793324
19.172852	5.0039024	-61.479992
19.272461	4.9279418	-62.014065
19.37207	4.795011	-62.471844
19.47168	4.7095551	-63.005917
19.571289	4.6240997	-64.341103
19.670898	4.5006638	-65.180359
19.770508	4.4152079	-65.981468
19.870117	4.2727818	-66.820732
19.969727	4.2158117	-67.736282
20.069336	4.1018705	-68.499245
20.168945	4.0543952	-69.262215
20.268555	3.9214644	-70.254059
20.368164	3.8265135	-71.360359
20.467773	3.7030778	-71.856285
20.567383	3.6081271	-73.000725
20.666992	3.5036812	-73.649246
20.766602	3.4087305	-74.755539
20.866211	3.2852945	-75.137024
20.96582	3.2093341	-76.243317
21.06543	3.1143832	-76.853691
21.165039	3.0004425	-77.959984
21.264648	2.9909475	-78.875542
21.364258	2.7345805	-79.56221
21.463867	2.7345805	-80.592209
21.563477	2.6016495	-81.469612
21.663086	2.5161939	-81.889244
21.762695	2.3547776	-83.567764
21.862305	2.3357875	-84.29258
21.961914	2.2978072	-85.360725
22.061523	2.1174009	-86.047394
22.161133	1.9844699	-87.077393
22.260742	1.8895191	-88.031097
22.360352	1.8135586	-88.946648
22.459961	1.6806276	-90.052948
22.55957	1.5761818	-90.663315
22.65918	1.5192114	-91.998497
22.758789	1.4337558	-93.06665
22.858398	1.3103198	-94.325539
22.958008	1.2628444	-94.707016
23.057617	1.1299134	-95.698868
23.157227	1.0159726	-97.034058
23.256836	0.93051696	-97.911461
23.356445	0.85455638	-98.636276
23.456055	0.69314015	-99.857018
23.555664	0.63616973	-101.03961
23.655273	0.51273382	-102.10776
23.754883	0.49374369	-102.98516
23.854492	0.31333733	-103.97701
23.954102	0.20889156	-105.15961
24.053711	0.14242604	-106.15146
24.15332	-1.6345938e-08	-107.67738
24.25293	-0.1044458	-108.44035
24.352539	-0.15192115	-109.54665
24.452148	-0.29434723	-110.5385
24.551758	-0.35131764	-111.53035
24.651367	-0.46525851	-112.36961
24.750977	-0.54121906	-113.4759
24.850586	-0.70263529	-114.73479
24.950195	-0.76910079	-115.95553
25.049805	-0.87354654	-116.94738
25.149414	-0.96849728	-118.16812
25.249023	-1.0539529	-119.31257
25.348633	-1.1489036	-120.30442
25.448242	-1.2818346	-121.25812
25.547852	-1.3672903	-122.59331
25.647461	-1.4337558	-123.73775
25.74707	-1.5856769	-124.92034
25.84668	-1.6901227	-125.11108
25.946289	-1.7850734	-126.02664
26.045898	-1.8800241	-126.7896
26.145508	-1.9654797	-127.47626
26.245117	-2.0604305	-128.65886
26.344727	-2.2218466	-129.65071
26.444336	-2.2788172	-130.22293
26.543945	-2.4022529	-131.55812
26.643555	-2.4782135	-132.43553
26.743164	-2.5256889	-133.77071
26.842773	-2.6966002	-134.34293
26.942383	-2.7725608	-135.22034
27.041992	-2.8485215	-136.40294
27.141602	-2.9434721	-137.47108
27.241211	-3.0858982	-138.76811
27.34082	-3.1618588	-139.64552
27.44043	-3.2568095	-140.94257
27.540039	-3.3897405	-141.85811
27.639648	-3.4277208	-142.58293
27.739258	-3.5321665	-144.10886
27.838867	-3.7315629	-144.94812
27.938477	-3.7505531	-146.16885
28.038086	-3.8549988	-147.31329
28.137695	-3.9499495	-148.4196
28.237305	-4.0733857	-149.56404
28.336914	-4.1873264	-150.78477
28.436523	-4.3107624	-151.66219
28.536133	-4.386723	-152.61589
28.635742	-4.4531884	-154.06552
28.735352	-4.5766244	-155.17181
28.834961	-4.6715751	-156.54515
28.93457	-4.7665257	-157.537
29.03418	-4.8140011	-158.567
29.133789	-4.9849124	-159.86403
29.233398	-5.0513778	-160.70329
29.333008	-5.1368337	-161.92404
29.432617	-5.2792597	-163.14478
29.532227	-5.3647151	-164.32736
29.631836	-5.5261316	-165.43367
29.731445	-5.5356264	-166.53996
29.831055	-5.6688094	-167.6844
29.930664	-5.7260313	-168.37106
30.030273	-5.85955	-169.78255
30.129883	-5.9739943	-170.927
30.229492	-6.0312166	-172.22403
30.329102	-6.1361241	-173.25403
30.428711	-6.2410312	-174.66551
30.52832	-6.3268647	-175.96255
30.62793	-6.4794574	-176.26773
30.727539	-6.5176053	-177.86995
30.827148	-6.670198	-179.39589
30.926758	-6.7274199	-180.73106
31.026367	-6.8609385	-182.25699
31.125977	-6.8990865	-183.47774
31.225586	-7.0326052	-184.62218
31.325195	-7.1661234	-185.53773
31.424805	-7.232883	-186.75847
31.524414	-7.3282533	-187.97922
31.624023	-7.5094566	-189.31439
31.723633	-7.5285311	-190.38254
31.823242	-7.6334381	-191.64143
31.922852	-7.7574196	-192.74773
32.022461	-7.814642	-193.89218
32.12207	-7.9481606	-194.99847
32.22168	-8.024457	-196.25735
32.321289	-8.129364	-197.59254
32.420898	-8.2628822	-199.38551
32.520508	-8.3296413	-200.87328
32.620117	-8.4440861	-201.48366
32.719727	-8.5585308	-202.66624
32.819336	-8.6443644	-204.07773
32.918945	-8.7492714	-205.33661
33.018555	-8.8255672	-206.6718
33.118164	-8.9972343	-208.00699
33.217773	-9.0639935	-209.34216
33.317383	-9.1116791	-210.52477
33.416992	-9.2451973	-211.9744
33.516602	-9.3405676	-213.08069
33.616211	-9.4645491	-214.41588
33.71582	-9.5503826	-215.67476
33.81543	-9.6457529	-216.9718
33.915039	-9.7697344	-218.19254
34.014648	-9.8174191	-219.56587
34.114258	-9.9700117	-221.0155
34.213867	-10.074919	-222.65587
34.313477	-10.160752	-223.91476
34.413086	-10.237049	-224.79216
34.512695	-10.36103	-226.39439
34.612305	-10.42779	-227.53883
34.711914	-10.570845	-229.06476
34.811523	-10.647141	-230.4381
34.911133	-10.694826	-232.34549
35.010742	-10.809271	-233.56624
35.110352	-10.961864	-234.71068
35.209961	-11.076307	-235.93143
35.30957	-11.123993	-237.19031
35.40918	-11.267048	-238.71623
35.508789	-11.362419	-240.20401
35.608398	-11.400567	-241.61549
35.708008	-11.55316	-243.06512
35.807617	-11.667603	-244.59105
35.907227	-11.715289	-245.84993
36.006836	-11.791585	-247.26141
36.106445	-11.877419	-248.13882
36.206055	-12.010937	-249.93179
36.305664	-12.09677	-251.38141
36.405273	-12.2589	-253.05994
36.504883	-12.316122	-254.31882
36.604492	-12.497326	-256.07364
36.704102	-12.478251	-256.79846
36.803711	-12.630844	-258.40067
36.90332	-12.754826	-260.07919
37.00293	-12.840659	-261.64328
37.102539	-12.936029	-262.97845
37.202148	-13.012325	-264.77142
37.301758	-13.088622	-265.91586
37.401367	-13.212604	-267.55621
37.500977	-13.355659	-268.70068
37.600586	-13.403344	-270.30289
37.700195	-13.536862	-271.98141
37.799805	-13.632233	-273.54547
37.899414	-13.784825	-275.224
37.999023	-13.832511	-276.254
38.098633	-13.946955	-278.314
38.198242	-14.032788	-279.6492
38.297852	-14.128159	-280.94623
38.397461	-14.25214	-282.62473
38.49707	-14.261677	-283.92178
38.59668	-14.404733	-285.2951
38.696289	-14.50964	-287.27881
38.795898	-14.614548	-288.4614
38.895508	-14.728992	-290.3688
38.995117	-14.833899	-291.16992
39.094727	-14.92927	-292.8866
39.194336	-15.081862	-294.60324
39.293945	-15.139084	-295.5188
39.393555	-15.148622	-297.46436
39.493164	-15.339362	-298.57065
39.592773	-15.434732	-300.32547
39.692383	-15.463344	-301.20288
39.791992	-15.596862	-303.37732
39.891602	-15.720843	-304.90326
39.991211	-15.844825	-305.97141
40.09082	-15.949732	-308.14584
40.19043	-15.978343	-309.51917
40.290039	-16.111862	-311.08325
40.389648	-16.226307	-312.49472
40.489258	-16.273991	-313.48657
40.588867	-16.417048	-315.47028
40.688477	-16.397972	-316.34769
40.788086	-16.645935	-318.40768
40.887695	-16.722233	-319.74289
40.987305	-16.808065	-321.38324
41.086914	-16.92251	-322.90918
41.186523	-17.036955	-324.51138
41.286133	-17.065565	-325.61768
41.385742	-17.20862	-327.14362
41.485352	-17.303991	-328.55508
41.584961	-17.418436	-330.23361
41.68457	-17.523342	-331.49249
41.78418	-17.675936	-333.17102
41.883789	-17.675936	-334.39175
41.983398	-17.809454	-335.38361
42.083008	-17.962046	-337.10028
42.182617	-17.990658	-338.28287
42.282227	-18.114639	-339.8851
42.381836	-18.190935	-341.67807
42.481445	-18.343527	-343.24213
42.581055	-18.419825	-344.46286
42.680664	-18.553343	-345.45471
42.780273	-18.553343	-346.67548
42.879883	-18.696398	-348.20139
42.979492	-18.75362	-349.49841
43.079102	-18.963434	-351.17694
43.178711	-18.992046	-352.55026
43.27832	-19.116028	-353.96176
43.37793	-19.163713	-355.14435
43.477539	-19.26862	-356.51767
43.577148	-19.43075	-357.70029
43.676758	-19.487972	-359.07361
43.776367	-19.602417	-360.6377
43.875977	-19.71686	-362.08731
43.975586	-19.812231	-363.34619
44.075195	-19.898064	-364.94843
44.174805	-20.002972	-366.13101
44.274414	-20.050657	-366.81769
44.374023	-20.222324	-368.30545
44.473633	-20.317694	-369.52618
44.573242	-20.403526	-370.97583
44.672852	-20.527508	-372.46359
44.772461	-20.603806	-373.53174
44.87207	-20.699175	-374.8288
44.97168	-20.804083	-376.01138
45.071289	-20.947138	-377.15582
45.170898	-20.97575	-378.56729
45.270508	-21.128342	-379.71176
45.370117	-21.23325	-381.35211
45.469727	-21.338156	-382.07693
45.569336	-21.376305	-383.4884
45.668945	-21.433527	-384.9762
45.768555	-21.595655	-385.58655
45.868164	-21.671953	-386.84546
45.967773	-21.776859	-388.06619
46.067383	-21.919916	-389.13434
46.166992	-21.986675	-390.27878
46.266602	-22.091581	-391.95731
46.366211	-22.225101	-392.79657
46.46582	-22.330008	-393.67398
46.56543	-22.425379	-394.39877
46.665039	-22.520748	-395.00916
46.764648	-22.673342	-396.64954
46.864258	-22.692415	-397.33618
46.963867	-22.797323	-398.78583
47.063477	-22.902229	-399.70139
47.163086	-23.054823	-400.42618
47.262695	-23.083433	-401.68509
47.362305	-23.188341	-402.29544
47.461914	-23.264637	-403.36359
47.561523	-23.379082	-404.241
47.661133	-23.522137	-405.46173
47.760742	-23.560286	-406.18655
47.860352	-23.703341	-407.10211
47.959961	-23.779636	-407.75064
48.05957	-23.875008	-407.67435
48.15918	-23.970377	-408.05582
0.14746094	-23.96084	-381.54285
0.24707031	-23.922693	-378.26212
0.34667969	-23.855934	-371.92953
0.44628906	-23.722416	-366.89398
0.54589844	-23.598434	-360.94287
0.64550781	-23.598434	-355.41138
0.74511719	-23.445841	-350.07065
0.84472656	-23.350471	-344.84436
0.94433594	-23.216951	-339.35101
1.0439453	-23.102509	-334.31546
1.1435547	-22.997601	-329.01288
1.2431641	-22.911768	-324.05362
1.3427734	-22.825933	-319.17065
1.4423828	-22.787786	-314.05881
1.5419922	-22.654266	-308.90881
1.6416016	-22.568434	-303.64438
1.7412109	-22.453989	-299.02844
1.8408203	-22.339544	-294.10733
1.9404297	-22.234638	-289.75845
2.0400391	-22.167879	-285.52399
2.1396484	-22.062971	-280.79364
2.2392578	-21.881767	-275.56732
2.3388672	-21.853157	-270.98956
2.4384766	-21.719637	-266.25919
2.5380859	-21.643341	-261.64328
2.6376953	-21.538435	-257.59955
2.7373047	-21.481213	-253.25067
2.8369141	-21.328619	-248.32956
2.9365234	-21.23325	-243.56105
3.0361328	-21.137878	-239.4792
3.1357422	-21.052046	-235.13031
3.2353516	-20.928064	-230.2092
3.3349609	-20.851768	-225.66957
3.4345703	-20.785009	-221.20624
3.5341797	-20.622879	-217.39143
3.6337891	-20.537046	-212.58476
3.7333984	-20.451212	-208.19772
3.8330078	-20.29862	-203.88699
3.9326172	-20.203249	-199.76698
4.0322266	-20.155563	-195.15106
4.1318359	-20.050657	-190.80217
4.2314453	-19.888527	-187.13995
4.3310547	-19.888527	-182.94366
4.4306641	-19.68825	-179.12885
4.5302734	-19.602417	-175.00885
4.6298828	-19.507046	-171.0033
4.7294922	-19.478436	-167.79884
4.8291016	-19.373528	-164.51811
4.9287109	-19.26862	-160.85588
5.0283203	-19.154175	-157.88033
5.1279297	-19.01112	-154.33255
5.2275391	-18.915751	-151.2807
5.3271484	-18.810843	-147.84737
5.4267578	-18.715471	-144.79552
5.5263672	-18.658249	-141.01886
5.6259766	-18.56288	-138.27219
5.7255859	-18.467508	-135.06775
5.8251953	-18.30538	-132.13034
5.9248047	-18.30538	-128.69701
6.0244141	-18.152786	-125.87405
6.1240234	-18.07649	-122.86034
6.2236328	-17.942972	-119.61775
6.3232422	-17.895287	-116.4896
6.4228516	-17.818991	-113.51405
6.5224609	-17.647324	-111.03442
6.6220703	-17.571028	-108.2496
6.7216797	-17.456583	-105.19775
6.8212891	-17.323065	-102.10776
6.9208984	-17.265842	-99.208496
7.0205078	-17.160936	-96.194794
7.1201172	-17.056028	-93.448128
7.2197266	-16.941584	-90.968498
7.3193359	-16.874825	-88.641464
7.4189453	-16.798529	-85.627762
7.5185547	-16.703157	-83.033691
7.6181641	-16.607788	-80.744797
7.7177734	-16.397972	-77.769249
7.8173828	-16.369362	-75.442207
7.9169922	-16.321676	-73.000725
8.0166016	-16.150009	-70.826286
8.1162109	-16.140472	-68.232208
8.2158203	-15.95927	-65.409248
8.3154297	-15.911584	-62.96777
8.4150391	-15.778066	-60.71703
8.5146484	-15.663621	-58.389992
8.6142578	-15.539639	-55.757771
8.7138672	-15.539639	-53.697773
8.8134766	-15.329824	-51.48518
8.9130859	-15.310751	-49.196289
9.0126953	-15.177233	-46.75481
9.1123047	-15.034177	-44.275181
9.2119141	-14.976954	-42.367775
9.3115234	-14.843436	-40.040737
9.4111328	-14.805288	-37.942589
9.5107422	-14.662232	-36.073334
9.6103516	-14.60501	-33.860741
9.7099609	-14.452417	-31.610001
9.8095703	-14.280751	-29.473703
9.9091797	-14.337974	-27.757038
10.008789	-14.233066	-25.773335
10.108398	-14.15677	-23.865929
10.208008	-13.946955	-21.958521
10.307617	-13.89927	-19.784077
10.407227	-13.746677	-18.143707
10.506836	-13.632233	-16.465189
10.606445	-13.613159	-14.595931
10.706055	-13.489178	-12.841117
10.805664	-13.38427	-10.971858
10.905273	-13.288899	-9.0644512
11.004883	-13.174456	-7.2309065
11.104492	-13.098159	-5.5857797
11.204102	-12.964641	-3.864135
11.303711	-12.859733	-2.0277143
11.40332	-12.821585	-0.8799513
11.50293	-12.659455	0.57388186
11.602539	-12.621307	2.2190089
11.702148	-12.506863	3.4432893
11.801758	-12.373344	4.7823462
11.901367	-12.335196	5.8153329
12.000977	-12.211215	7.3074245
12.100586	-12.087234	8.5699644
12.200195	-11.972789	9.6794682
12.299805	-11.877419	10.674196
12.399414	-11.829733	11.592406
12.499023	-11.638992	12.587134
12.598633	-11.562696	13.237534
12.698242	-11.515011	13.926191
12.797852	-11.429178	14.308779
12.897461	-11.314734	14.882661
12.99707	-11.190752	15.456542
13.09668	-11.066771	16.145201
13.196289	-10.990475	16.451269
13.295898	-10.904641	16.910376
13.395508	-10.818808	17.178186
13.495117	-10.704363	17.599033
13.594727	-10.570845	18.096397
