Sec	mm	kN
31.636719	7.1592841	200.51419
31.736328	7.2542348	201.89151
31.835938	7.26373	202.84798
31.935547	7.3681755	204.4166
32.035156	7.4441361	205.10526
32.134766	7.5390868	205.87042
32.234375	7.6625228	207.85988
32.333984	7.7289886	208.58679
32.433594	7.8429294	210.76755
32.533203	7.8904047	211.80054
32.632813	7.9758601	212.87178
32.732422	8.0138407	214.01955
32.832031	8.1087914	215.5499
32.931641	8.1752567	216.88895
33.03125	8.2797022	217.88368
33.130859	8.3556633	218.45755
33.230469	8.4031382	220.10269
33.330078	8.5550594	221.09741
33.429688	8.5930395	221.6713
33.529297	8.6310205	222.66602
33.628906	8.7164755	223.92856
33.728516	8.858902	225.53543
33.828125	8.9158726	225.95627
33.927734	9.020318	226.951
34.027344	9.0772886	228.09877
34.126953	9.143754	229.20827
34.226563	9.2102194	230.24126
34.326172	9.2766848	231.15947
34.425781	9.3716354	232.42201
34.525391	9.4855766	233.56976
34.625	9.4855766	234.33495
34.724609	9.5900221	235.63574
34.824219	9.7609339	236.5157
34.923828	9.7609339	237.51042
35.023438	9.8273993	238.84949
35.123047	9.9033594	239.5764
35.222656	9.9888153	240.8772
35.322266	10.112251	241.79541
35.421875	10.235687	243.28749
35.521484	10.235687	244.32048
35.621094	10.330638	244.77959
35.720703	10.416094	246.46297
35.820313	10.482559	247.2664
35.919922	10.643975	248.60547
36.019531	10.63448	249.86801
36.119141	10.748421	250.82448
36.21875	10.824382	251.62791
36.318359	10.938322	252.85219
36.417969	10.995293	254.61209
36.517578	11.118729	254.53557
36.617188	11.118729	255.56856
36.716797	11.251659	256.75458
36.816406	11.337115	258.1319
36.916016	11.327621	258.93533
37.015625	11.489037	259.89182
37.115234	11.555502	260.58044
37.214844	11.574492	261.95776
37.314453	11.716918	263.22031
37.414063	11.735909	264.36807
37.513672	11.897325	265.66888
37.613281	11.897325	266.5871
37.712891	12.011266	267.46704
37.8125	12.087226	268.04092
37.912109	12.191671	269.68604
38.011719	12.248642	270.8338
38.111328	12.353088	271.25467
38.210938	12.419554	273.39716
38.310547	12.495514	273.24411
38.410156	12.590465	274.50665
38.509766	12.647435	275.19531
38.609375	12.751881	276.61087
38.708984	12.789862	277.94995
38.808594	12.884812	278.9064
38.908203	12.979763	279.70984
39.007813	13.074714	281.39322
39.107422	13.103199	281.27844
39.207031	13.179159	282.3497
39.306641	13.33108	283.95657
39.40625	13.407041	285.29562
39.505859	13.416536	286.59644
39.605469	13.558962	287.20856
39.705078	13.577952	288.62415
39.804688	13.691893	289.08325
39.904297	13.720378	289.12149
40.003906	13.872299	290.34579
40.103516	13.94826	291.57007
40.203125	14.02422	293.483
40.302734	14.109676	294.9751
40.402344	14.176142	296.1611
40.501953	14.252102	296.88803
40.601563	14.337558	297.76797
40.701172	14.385034	298.72446
40.800781	14.489479	299.37485
40.900391	14.536955	300.90521
41	14.669886	301.5556
41.099609	14.755341	302.97116
41.199219	14.840796	304.00415
41.298828	14.869282	305.57275
41.398438	15.011708	306.60574
41.498047	15.049688	306.26141
41.597656	15.125648	307.63873
41.697266	15.192114	308.86304
41.796875	15.29656	310.16382
41.896484	15.410501	310.85248
41.996094	15.438986	312.11502
42.095703	15.514947	313.30103
42.195313	15.628887	313.95145
42.294922	15.723838	314.83139
42.394531	15.809294	315.86438
42.494141	15.828284	316.59131
42.59375	15.942225	317.93036
42.693359	15.97071	318.88681
42.792969	16.103642	319.72852
42.892578	16.151117	320.76151
42.992188	16.274553	321.79449
43.091797	16.341019	322.33011
43.191406	16.369503	323.63092
43.291016	16.492939	324.70215
43.390625	16.578394	326.15598
43.490234	16.654356	326.8064
43.589844	16.739811	327.68634
43.689453	16.844257	328.75757
43.789063	16.863247	329.06366
43.888672	16.958197	329.63754
43.988281	17.053148	330.86182
44.087891	17.119614	332.08609
44.1875	17.176584	333.15735
44.287109	17.252544	334.22858
44.386719	17.37598	335.6059
44.486328	17.480427	336.25629
44.585938	17.508911	336.71539
44.685547	17.603863	336.33282
44.785156	17.717804	337.21277
44.884766	17.765278	338.3988
44.984375	17.831743	339.5083
45.083984	17.9172	340.50302
0.1484375	18.002655	305.49625
0.24804688	17.945684	301.21127
0.34765625	17.793764	294.17166
0.44726563	17.746288	286.74945
0.546875	17.736794	280.43677
0.64648438	17.584871	275.99875
0.74609375	17.546892	271.9433
0.84570313	17.461437	268.34698
0.9453125	17.39497	263.90897
1.0449219	17.309515	259.47095
1.1445313	17.186079	253.7704
1.2441406	17.1481	248.98805
1.34375	17.072138	244.05267
1.4433594	17.005672	239.72943
1.5429688	16.891731	235.8653
1.6425781	16.787287	231.92464
1.7421875	16.739811	228.13702
1.8417969	16.644859	223.27817
1.9414063	16.559404	219.72009
2.0410156	16.54991	215.70293
2.140625	16.435968	211.11188
2.2402344	16.350513	207.36252
2.3398438	16.303038	203.23058
2.4394531	16.160612	199.28992
2.5390625	16.141621	196.22922
2.6386719	16.037176	193.05374
2.7382813	15.9897	190.4904
2.8378906	15.875759	187.88881
2.9375	15.771314	185.01939
3.0371094	15.771314	182.30302
3.1367188	15.676363	179.20406
3.2363281	15.543432	176.33466
3.3359375	15.505451	173.58002
3.4355469	15.438986	170.59584
3.5351563	15.363026	168.33858
3.6347656	15.192114	166.23434
3.734375	15.182619	163.70926
3.8339844	15.068679	160.18945
3.9335938	15.049688	157.62611
4.0332031	14.897767	155.48363
4.1328125	14.840796	152.99681
4.2324219	14.707866	150.1274
4.3320313	14.726856	148.02316
4.4316406	14.612915	145.03899
4.53125	14.479984	143.24083
4.6308594	14.470489	140.79227
4.7304688	14.413519	138.72629
4.8300781	14.328063	135.58907
4.9296875	14.195132	133.10225
5.0292969	14.128666	130.88324
5.1289063	14.052706	128.01384
5.2285156	13.94826	125.56527
5.328125	13.862804	123.61407
5.4277344	13.815329	121.12726
5.5273438	13.786844	119.02303
5.6269531	13.663408	117.07182
5.7265625	13.625427	115.15889
5.8261719	13.530477	112.59555
5.9257813	13.416536	110.45306
6.0253906	13.31209	108.27231
6.125	13.19815	105.51768
6.2246094	13.131684	103.75777
6.3242188	13.093703	101.50051
6.4238281	13.074714	99.319756
6.5234375	12.922792	97.368561
6.6230469	12.865822	95.952988
6.7226563	12.780366	93.963531
6.8222656	12.647435	90.788055
6.921875	12.609455	88.6073
7.0214844	12.533494	86.962173
7.1210938	12.514504	84.398842
7.2207031	12.400563	82.753716
7.3203125	12.353088	80.802513
7.4199219	12.239147	79.501717
7.5195313	12.115711	77.85659
7.6191406	12.077731	75.254997
7.71875	11.973286	73.686386
7.8183594	11.916315	71.620415
7.9179688	11.830859	69.439659
8.0175781	11.745403	67.679756
8.1171875	11.678938	65.19294
8.2167969	11.583987	63.853882
8.3164063	11.536512	62.323532
8.4160156	11.394086	60.48711
8.515625	11.356106	58.841984
8.6152344	11.23267	56.661232
8.7148438	11.175699	55.322178
8.8144531	11.128223	53.524014
8.9140625	10.947818	51.878887
9.0136719	10.890847	50.654606
9.1132813	10.852867	48.818188
9.2128906	10.757916	47.020023
9.3125	10.729431	45.910519
9.4121094	10.596499	44.035839
9.5117188	10.558519	42.658524
9.6113281	10.454074	41.510761
9.7109375	10.416094	40.056931
9.8105469	10.359123	37.646626
9.9101563	10.216697	36.001499
10.009766	10.140737	35.159805
10.109375	10.064775	33.093834
10.208984	9.9413404	32.137363
10.308594	9.9128551	31.372189
10.408203	9.8179045	29.803579
10.507813	9.7609339	28.196711
10.607422	9.6659832	27.048948
10.707031	9.6185074	25.70989
10.806641	9.4950714	24.256058
10.90625	9.428606	22.763966
11.005859	9.3621407	21.501427
11.105469	9.2197142	19.894558
11.205078	9.2007246	19.397194
11.304688	9.0677938	18.287691
11.404297	9.020318	17.101669
11.503906	8.9633474	15.915647
11.603516	8.8873873	14.461814
11.703125	8.8399115	13.926191
11.802734	8.6784954	12.548876
11.902344	8.6405153	11.324594
12.001953	8.4980888	10.023797
12.101563	8.4696035	9.3733978
12.201172	8.3651581	8.7995167
12.300781	8.3176832	7.690012
12.400391	8.2702074	6.7335429
12.5	8.0992966	5.6240387
12.599609	8.0708113	4.5910521
12.699219	7.9758601	3.9023943
12.798828	7.91889	2.6398549
12.898438	7.795454	1.6833857
12.998047	7.7384834	1.0329868
13.097656	7.6815128	0.3825877
13.197266	7.5770674	-0.26781133
13.296875	7.510602	-0.95646912
13.396484	7.4156508	-1.4155743
13.496094	7.3491855	-2.4075365
13.595703	7.2257495	-3.3230917
13.695313	7.1592841	-4.0479064
13.794922	7.0928187	-4.6201286
13.894531	7.0738287	-5.1923504
13.994141	6.9693828	-5.2686467
14.09375	6.8649368	-6.0316095
14.193359	6.8174615	-6.3367949
14.292969	6.6655402	-6.8327203
14.392578	6.6655402	-7.6338315
14.492188	6.6085701	-8.091609
14.591797	6.447154	-8.7782755
14.691406	6.3711934	-8.9690161
14.791016	6.3427081	-9.6556826
14.890625	6.2002821	-10.113461
14.990234	6.1623015	-10.189756
15.089844	6.0578561	-11.029016
15.189453	6.0198755	-11.334201
15.289063	5.9818954	-11.791978
15.388672	5.7730036	-12.249756
15.488281	5.7824988	-12.707534
15.587891	5.6400728	-13.432348
15.6875	5.5736074	-13.699385
15.787109	5.5166368	-14.653089
15.886719	5.4121909	-14.729384
15.986328	5.4216862	-15.149014
16.085938	5.3077455	-15.721236
16.185547	5.2222896	-16.369755
16.285156	5.1083488	-16.636791
16.384766	4.9564276	-17.323458
16.484375	4.9469328	-17.743088
16.583984	4.9089522	-18.620495
16.683594	4.8424869	-19.001976
16.783203	4.7095556	-19.688643
16.882813	4.633595	-20.031977
16.982422	4.5861197	-20.375309
17.082031	4.5006642	-21.329012
17.181641	4.4152088	-22.053827
17.28125	4.2917728	-22.778641
17.380859	4.2442975	-23.083826
17.480469	4.1113663	-23.961233
17.580078	4.0354056	-25.029381
17.679688	3.9784353	-25.296419
17.779297	3.9784353	-26.326418
17.878906	3.8360093	-26.593454
17.978516	3.7790389	-27.50901
18.078125	3.6935833	-27.890491
18.177734	3.5606523	-28.539011
18.277344	3.5226719	-29.416418
18.376953	3.4657016	-30.255676
18.476563	3.399236	-31.209379
18.576172	3.266305	-31.972343
18.675781	3.1998396	-32.391972
18.775391	3.142869	-33.574566
18.875	3.0669086	-34.146786
18.974609	2.9719577	-35.06234
19.074219	2.886502	-35.825306
19.173828	2.7915514	-37.007896
19.273438	2.725086	-37.618267
19.373047	2.6681156	-38.381229
19.472656	2.58266	-39.22049
19.572266	2.5351846	-40.250488
19.671875	2.4212437	-40.708267
19.771484	2.3547781	-41.738266
19.871094	2.2503324	-42.424931
19.970703	2.1458867	-43.035301
20.070313	2.0984113	-44.179745
20.169922	2.0034606	-45.324192
20.269531	1.9844704	-46.201599
20.369141	1.8515394	-46.773819
20.46875	1.7565887	-47.841969
20.568359	1.6806281	-48.79567
20.667969	1.5951725	-49.711227
20.767578	1.538202	-50.588634
20.867188	1.4242612	-51.08456
20.966797	1.395776	-52.267151
21.066406	1.2818351	-53.068264
21.166016	1.1963794	-53.90752
21.265625	1.1773894	-55.128262
21.365234	1.0824386	-56.15826
21.464844	0.91152734	-57.569744
21.564453	0.85455692	-58.141964
21.664063	0.81657666	-58.866779
21.763672	0.731121	-59.934925
21.863281	0.65516043	-60.621593
21.962891	0.63617027	-61.422703
22.0625	0.50323927	-62.376408
22.162109	0.39879352	-63.406406
22.261719	0.37030831	-65.046776
22.361328	0.19939701	-65.618996
22.460938	0.1709118	-66.916039
22.560547	0.094951235	-67.37381
22.660156	0.018990664	-68.213074
22.759766	-0.056969903	-69.891594
22.859375	-0.16141568	-70.196777
22.958984	-0.22788118	-71.417519
23.058594	-0.30384174	-72.447517
23.158203	-0.44626781	-73.744553
23.257813	-0.46525797	-74.965294
23.357422	-0.56970376	-75.499367
23.457031	-0.57919884	-77.177887
23.556641	-0.74061501	-77.826401
23.65625	-0.77859533	-78.818253
23.755859	-0.86405092	-79.9627
23.855469	-0.91152632	-80.763809
23.955078	-0.97799182	-82.327881
24.054688	-1.1204178	-82.976402
24.154297	-1.2343587	-84.235291
24.253906	-1.2343587	-85.570473
24.353516	-1.4622405	-86.1427
24.453125	-1.40527	-87.172699
24.552734	-1.538201	-87.821213
24.652344	-1.5761813	-89.30899
24.751953	-1.6046665	-90.415291
24.851563	-1.7281024	-91.712326
24.951172	-1.8515383	-93.200104
25.050781	-1.8705285	-94.077507
25.150391	-1.9464891	-95.374542
25.25	-2.0794201	-96.2901
25.349609	-2.1268954	-96.976768
25.449219	-2.2883117	-98.578987
25.548828	-2.2978067	-99.265656
25.648438	-2.3737674	-100.90603
25.748047	-2.4307377	-101.93603
25.847656	-2.5351834	-102.66084
25.947266	-2.6396294	-103.61454
26.046875	-2.6776094	-104.83528
26.146484	-2.7915504	-106.43751
26.246094	-2.867511	-107.23862
26.345703	-2.9624617	-108.19232
26.445313	-3.0574124	-109.6038
26.544922	-3.1238778	-110.48121
26.644531	-3.1713533	-111.54935
26.744141	-3.2188287	-112.96084
26.84375	-3.3232744	-114.21973
26.943359	-3.40873	-115.21158
27.042969	-3.5036807	-116.24158
27.142578	-3.5986314	-117.69121
27.242188	-3.684087	-118.83565
27.341797	-3.7505527	-119.56046
27.441406	-3.8360083	-121.08639
27.541016	-3.8739884	-122.04009
27.640625	-3.9784343	-123.29898
27.740234	-4.0069194	-124.17639
27.839844	-4.1588407	-125.47343
27.939453	-4.2822766	-126.65602
28.039063	-4.2822766	-127.26639
28.138672	-4.3582373	-128.83046
28.238281	-4.4816732	-129.74602
28.337891	-4.5386434	-130.89046
28.4375	-4.614604	-132.68343
28.537109	-4.6525846	-134.01862
28.636719	-4.7285447	-134.51454
28.736328	-4.8709707	-135.73528
28.835938	-4.9279413	-137.03232
28.935547	-4.9944067	-138.48193
29.035156	-5.1558232	-139.05417
29.134766	-5.146328	-140.77083
29.234375	-5.2507739	-141.49564
29.333984	-5.3362293	-142.44934
29.433594	-5.3552194	-144.3186
29.533203	-5.4976459	-145.15787
29.632813	-5.6020913	-146.76009
29.732422	-5.5831013	-147.98082
29.832031	-5.7540126	-149.4686
29.931641	-5.820478	-150.76564
30.03125	-5.9439139	-151.22342
30.130859	-5.9344192	-153.16898
30.230469	-6.0103793	-153.77934
30.330078	-6.1623006	-155.41971
30.429688	-6.1433105	-156.48785
30.529297	-6.3047266	-157.28897
30.628906	-6.3616972	-158.96748
30.728516	-6.4186673	-159.88304
30.828125	-6.5231133	-161.79045
30.927734	-6.6180639	-162.93489
31.027344	-6.6750345	-163.46896
31.126953	-6.7984705	-165.60527
31.226563	-6.7984705	-165.94859
31.326172	-6.9124112	-167.39822
31.425781	-6.9598866	-168.92415
31.525391	-7.0833225	-170.10675
31.625	-7.1307979	-171.59453
31.724609	-7.2922139	-172.35748
31.824219	-7.3206992	-174.03601
31.923828	-7.4156499	-174.9897
32.023438	-7.4631252	-175.60008
32.123047	-7.6055512	-177.73637
32.222656	-7.6910071	-178.07971
32.322266	-7.7479777	-179.60564
32.421875	-7.7289872	-180.90266
32.521484	-7.8809085	-182.19971
32.621094	-7.9948492	-183.80193
32.720703	-8.0233345	-184.29785
32.820313	-8.1087904	-186.01453
32.919922	-8.1752558	-187.27341
33.019531	-8.327177	-188.68489
33.119141	-8.3461666	-190.17267
33.21875	-8.4696026	-191.01193
33.318359	-8.5075836	-192.23267
33.417969	-8.6405144	-193.79674
33.517578	-8.6405144	-194.36896
33.617188	-8.7829399	-196.00934
33.716797	-8.8399105	-197.61156
33.816406	-8.9348612	-199.25192
33.916016	-9.0013266	-199.63341
34.015625	-9.0962772	-200.96858
34.115234	-9.1437531	-202.18933
34.214844	-9.2956743	-203.67711
34.314453	-9.3241596	-204.89784
34.414063	-9.390625	-205.85155
34.513672	-9.5235558	-207.68266
34.613281	-9.5995159	-209.01785
34.712891	-9.6469917	-209.66637
34.8125	-9.7229519	-211.34488
34.912109	-9.7419424	-212.29858
35.011719	-9.8653784	-214.05341
35.111328	-9.9793196	-215.23599
35.210938	-10.045785	-216.41858
35.310547	-10.140736	-217.1434
35.410156	-10.18821	-218.63118
35.509766	-10.283161	-220.34784
35.609375	-10.359122	-221.07266
35.708984	-10.463568	-222.2934
35.808594	-10.501548	-224.16266
35.908203	-10.596498	-225.15451
36.007813	-10.681954	-226.52785
36.107422	-10.74842	-228.13007
36.207031	-10.852866	-229.31265
36.306641	-10.928826	-230.45709
36.40625	-10.966806	-231.86858
36.505859	-11.080748	-233.96672
36.605469	-11.099737	-234.04303
36.705078	-11.232669	-234.95857
36.804688	-11.346609	-236.86598
36.904297	-11.375094	-238.27747
37.003906	-11.44156	-239.84154
37.103516	-11.517521	-240.98598
37.203125	-11.621966	-242.47375
37.302734	-11.735908	-243.54192
37.402344	-11.783382	-244.57191
37.501953	-11.859344	-246.02155
37.601563	-11.944798	-247.47116
37.701172	-11.98278	-248.88264
37.800781	-12.106215	-250.21783
37.900391	-12.210661	-251.28598
38	-12.277126	-252.27783
38.099609	-12.296117	-253.99449
38.199219	-12.419553	-254.98634
38.298828	-12.505008	-256.35968
38.398438	-12.552484	-257.23709
38.498047	-12.7139	-259.33524
38.597656	-12.75188	-260.25079
38.697266	-12.799356	-261.50967
38.796875	-12.903801	-263.34079
38.896484	-12.979762	-264.29449
38.996094	-13.131682	-265.21005
39.095703	-13.122188	-266.96487
39.195313	-13.274109	-268.45264
39.294922	-13.340574	-269.82599
39.394531	-13.359565	-270.55078
39.494141	-13.454515	-271.88599
39.59375	-13.530476	-273.14487
39.693359	-13.634922	-274.02228
39.792969	-13.653912	-275.96783
39.892578	-13.843813	-277.18857
39.992188	-13.881793	-278.4856
40.091797	-13.938764	-280.04968
40.191406	-14.052705	-280.50745
40.291016	-14.02422	-282.18597
40.390625	-14.128665	-282.37671
40.490234	-14.271091	-284.39856
40.589844	-14.385033	-285.81006
40.689453	-14.385033	-287.18338
40.789063	-14.517963	-288.67114
40.888672	-14.603419	-289.31967
40.988281	-14.641399	-290.84561
41.087891	-14.73635	-292.10449
41.1875	-14.75534	-292.90561
41.287109	-14.907261	-294.35522
41.386719	-14.983222	-295.30893
41.486328	-15.059182	-297.17819
41.585938	-15.097162	-297.97931
41.685547	-15.211103	-298.81857
41.785156	-15.268074	-300.91672
41.884766	-15.372519	-301.7178
41.984375	-15.42949	-303.2056
42.083984	-15.533936	-303.70151
42.183594	-15.581411	-305.26559
42.283203	-15.685857	-306.56262
42.382813	-15.733333	-307.13486
42.482422	-15.856769	-308.66077
42.582031	-15.970709	-310.18671
42.681641	-16.00869	-311.10226
42.78125	-16.056164	-312.39929
42.880859	-16.1796	-313.2767
42.980469	-16.227076	-314.34485
43.080078	-16.265057	-315.3367
43.179688	-16.464453	-317.16782
43.279297	-16.492937	-317.96893
43.378906	-16.559404	-319.07523
43.478516	-16.62587	-320.67743
43.578125	-16.749306	-321.55484
43.677734	-16.825266	-322.69928
43.777344	-16.872742	-324.11078
43.876953	-16.967691	-325.06448
43.976563	-17.034157	-326.20892
44.076172	-17.072138	-327.08633
44.175781	-17.243048	-328.4978
44.275391	-17.224058	-329.07004
44.375	-17.37598	-330.17633
44.474609	-17.432951	-331.81671
44.574219	-17.508911	-332.46521
44.673828	-17.565882	-333.34262
44.773438	-17.708307	-335.0593
44.873047	-17.746288	-335.66965
44.972656	-17.803257	-336.16559
45.072266	-17.917198	-337.11929
0.15625	-18.040634	-310.72076
0.25585938	-17.907703	-306.94412
0.35546875	-17.803257	-301.18375
0.45507813	-17.755783	-295.42337
0.5546875	-17.603861	-290.08264
0.65429688	-17.527901	-284.78006
0.75390625	-17.451941	-279.8208
0.85351563	-17.356989	-274.86154
0.953125	-17.214563	-269.97858
1.0527344	-17.129108	-264.67596
1.1523438	-17.024662	-260.25079
1.2519531	-16.920216	-255.29153
1.3515625	-16.79678	-250.33228
1.4511719	-16.720819	-245.29672
1.5507813	-16.62587	-240.7571
1.6503906	-16.549908	-235.83598
1.75	-16.464453	-231.67784
1.8496094	-16.312532	-227.44339
1.9492188	-16.246067	-223.17081
2.0488281	-16.16061	-218.1734
2.1484375	-16.10364	-214.01526
2.2480469	-15.885254	-209.78081
2.3476563	-15.856769	-205.20303
2.4472656	-15.647877	-200.24377
2.546875	-15.609897	-196.31451
2.6464844	-15.514946	-192.00378
2.7460938	-15.486461	-188.26526
2.8457031	-15.325045	-184.45044
2.9453125	-15.268074	-180.71193
3.0449219	-15.201609	-176.78267
3.1445313	-14.992717	-173.34933
3.2441406	-14.983222	-170.18304
3.34375	-14.869281	-167.1312
3.4433594	-14.726854	-163.85045
3.5429688	-14.631904	-160.41711
3.6425781	-14.555943	-156.79305
3.7421875	-14.404022	-153.77934
3.8417969	-14.385033	-150.57491
3.9414063	-14.261597	-147.37045
4.0410156	-14.11917	-143.82268
4.140625	-14.005229	-140.96156
4.2402344	-14.005229	-138.10046
4.3398438	-13.805833	-134.62898
4.4394531	-13.653912	-131.80602
4.5390625	-13.682397	-128.83046
4.6386719	-13.549466	-125.62602
4.7382813	-13.44502	-122.53602
4.8378906	-13.340574	-119.86565
4.9375	-13.293099	-117.08083
5.0371094	-13.131682	-113.99084
5.1367188	-13.027237	-110.74825
5.2363281	-12.989257	-108.11602
5.3359375	-12.865821	-104.98788
5.4355469	-12.723394	-102.24121
5.5351563	-12.647434	-99.532692
5.6347656	-12.533493	-96.786026
5.734375	-12.467028	-94.306396
5.8339844	-12.362582	-91.521584
5.9335938	-12.239146	-89.385292
6.0332031	-12.087225	-85.837509
6.1328125	-12.001769	-83.128998
6.2324219	-11.944798	-80.573067
6.3320313	-11.830858	-78.131592
6.4316406	-11.764393	-75.613808
6.53125	-11.678937	-73.172333
6.6308594	-11.564996	-70.425667
6.7304688	-11.479541	-67.450111
6.8300781	-11.375094	-65.237518
6.9296875	-11.289639	-63.101223
7.0292969	-11.109233	-59.858631
7.1289063	-11.052262	-57.836781
7.2285156	-10.966806	-55.166409
7.328125	-10.814885	-52.229004
7.4277344	-10.74842	-49.215302
7.5273438	-10.691449	-47.193451
7.6269531	-10.577509	-44.713821
7.7265625	-10.482558	-41.776413
7.8261719	-10.397102	-39.792709
7.9257813	-10.292657	-37.31308
8.0253906	-10.11225	-34.871601
8.125	-10.007805	-32.8116
8.2246094	-10.007805	-29.874195
8.3242188	-9.8558836	-27.547159
8.4238281	-9.7894182	-25.105679
8.5234375	-9.6469917	-23.198271
8.6230469	-9.5615358	-21.863087
8.7226563	-9.5045652	-19.307161
8.8222656	-9.3716345	-17.399754
8.921875	-9.2956743	-15.263458
9.0214844	-9.2007236	-13.241608
9.1210938	-9.0108223	-10.72383
9.2207031	-8.9633465	-8.9308681
9.3203125	-8.8399105	-7.2904983
9.4199219	-8.7734451	-5.4975357
9.5195313	-8.6689997	-3.895314
9.6191406	-8.5075836	-2.6364253
9.71875	-8.5075836	-0.99472791
9.8183594	-8.3936424	0.3825877
9.9179688	-8.2797012	2.1042321
10.017578	-8.165761	3.5580654
10.117188	-8.0518198	4.9353809
10.216797	-7.9378791	6.3509555
10.316406	-7.8809085	7.2691655
10.416016	-7.7099972	8.3021526
10.515625	-7.7099972	9.2203627
10.615234	-7.5770664	9.8325033
10.714844	-7.4916105	10.406384
10.814453	-7.3206992	11.018525
10.914063	-7.2732239	11.936735
11.013672	-7.1877685	12.548876
11.113281	-7.0643325	12.625393
11.212891	-6.9978671	13.581862
11.3125	-6.8744311	13.887933
11.412109	-6.7984705	14.500072
11.511719	-6.6750345	15.265248
11.611328	-6.5895786	15.571318
11.710938	-6.4851332	16.374752
11.810547	-6.3806872	16.642563
11.910156	-6.2667465	17.139927
12.009766	-6.2382612	17.790327
12.109375	-6.0388646	18.440725
12.208984	-6.0198746	18.861572
12.308594	-5.839468	19.55023
12.408203	-5.7635078	20.124111
12.507813	-5.6875472	20.621475
12.607422	-5.6305766	21.233616
12.707031	-5.4881506	22.151825
12.806641	-5.3931999	22.649189
12.90625	-5.2507739	23.452623
13.005859	-5.1558232	23.91173
13.105469	-5.022892	24.753422
13.205078	-5.022892	25.365562
13.304688	-4.899456	25.901184
13.404297	-4.8045053	26.475067
13.503906	-4.633594	27.087206
13.603516	-4.595614	27.967159
13.703125	-4.4626827	28.426264
13.802734	-4.3962173	29.267956
13.902344	-4.3107619	29.956614
14.001953	-4.206316	30.607014
14.101563	-4.0733848	31.448706
14.201172	-3.9784343	32.25214
14.300781	-3.949949	33.093834
14.400391	-3.7790377	33.935528
14.5	-3.6176217	34.203339
14.599609	-3.5701463	35.08329
14.699219	-3.4846907	36.154533
14.798828	-3.3422644	36.919708
14.898438	-3.2947891	37.876179
14.998047	-3.133373	38.870907
15.097656	-3.0574124	39.750858
15.197266	-3.000442	40.860363
15.296875	-2.8390257	41.58728
15.396484	-2.7725604	42.237679
15.496094	-2.6776094	43.232407
15.595703	-2.6301341	44.533203
15.695313	-2.5066984	45.489674
15.794922	-2.3737674	46.560921
15.894531	-2.2598264	47.47913
15.994141	-2.2408361	48.894703
16.09375	-2.1079051	50.042465
16.193359	-2.0034595	50.654606
16.292969	-1.9464891	51.993664
16.392578	-1.7470926	52.682323
16.492188	-1.7091123	53.753567
16.591797	-1.5761813	55.016106
16.691406	-1.4622405	56.431683
16.791016	-1.4147651	57.579445
16.890625	-1.2818341	58.727207
16.990234	-1.1109228	59.607159
17.089844	-1.1014277	61.367062
17.189453	-0.96849674	62.093979
17.289063	-0.93051642	63.31826
17.388672	-0.79758543	64.695572
17.488281	-0.69313967	65.613785
17.587891	-0.62667418	67.56498
17.6875	-0.50323826	68.483192
17.787109	-0.37980232	69.516182
17.886719	-0.26586148	71.123047
17.986328	-0.18040583	72.576881
18.085938	-0.094950192	73.954193
18.185547	-0.0094945496	74.795891
18.285156	0.13293152	76.287979
18.384766	0.21838716	77.703552
18.484375	0.32283294	78.88958
18.583984	0.40828857	80.0756
18.683594	0.56970477	81.873764
18.783203	0.57919985	83.289337
18.882813	0.67415059	84.781425
18.982422	0.81657666	86.23526
19.082031	0.95900273	87.727348
19.181641	0.96849775	89.295959
19.28125	1.0824386	90.328949
19.380859	1.1678942	91.974075
19.480469	1.3388056	93.121841
19.580078	1.4052711	94.040047
19.679688	1.5097169	96.297318
19.779297	1.5856774	97.674629
19.878906	1.7281035	99.24324
19.978516	1.7186084	100.5823
20.078125	1.8515394	102.64827
20.177734	1.9749753	103.48997
20.277344	2.0414407	105.13509
20.376953	2.202857	107.04803
20.476563	2.2978077	107.96624
20.576172	2.4402337	109.7644
20.675781	2.5351846	111.67734
20.775391	2.5541747	112.78684
20.875	2.6776106	114.43197
20.974609	2.858017	115.8858
21.074219	2.8485219	117.837
21.173828	2.9719577	118.79347
21.273438	3.123879	120.40034
21.373047	3.1903443	122.61935
21.472656	3.2568099	123.57581
21.572266	3.4277213	125.48875
21.671875	3.4372163	126.94259
21.771484	3.6366127	128.81726
21.871094	3.674593	130.0033
21.970703	3.7600486	131.5719
22.070313	3.8455043	133.10225
22.169922	3.9784353	134.36479
22.269531	4.1303563	135.51256
22.369141	4.1493468	137.80807
22.46875	4.3012676	139.68275
22.568359	4.348743	141.09833
22.667969	4.491169	142.78172
22.767578	4.6525855	144.54163
22.867188	4.633595	145.99545
22.966797	4.7665262	147.37277
23.066406	4.9184475	149.17093
23.166016	4.9849129	150.1274
23.265625	5.0988536	151.8873
23.365234	5.1843095	153.45592
23.464844	5.3077455	155.02452
23.564453	5.3552208	156.86095
23.664063	5.5166368	158.50607
23.763672	5.5831022	160.07468
23.863281	5.6590629	161.7198
23.962891	5.8014889	163.0206
24.0625	5.8869448	164.9718
24.162109	5.9534101	166.19608
24.261719	6.0863409	167.42036
24.361328	6.1623015	169.7924
24.460938	6.2287674	170.51932
24.560547	6.3901834	172.35574
24.660156	6.5136194	174.3452
24.759766	6.5515995	175.68425
24.859375	6.6845307	177.36765
