Sec	mm	kN							
32.026367	-7.0263534	-338.27847							
32.125977	-7.1877694	-340.41476							
32.225586	-7.1877694	-341.48291							
32.325195	-7.2352448	-343.65735							
32.424805	-7.368176	-346.25143							
32.524414	-7.387166	-348.6929							
32.624023	-7.4441366	-350.56216							
32.723633	-7.510602	-352.01181							
32.823242	-7.5485821	-354.30069							
32.922852	-7.5675721	-355.97919							
33.022461	-7.6910081	-357.69586							
33.12207	-7.7574739	-359.8703							
33.22168	-7.7669687	-362.61697							
33.321289	-7.8619194	-364.06662							
33.420898	-7.9473753	-366.16476							
33.520508	-7.9663653	-368.52994							
33.620117	-8.0992966	-370.43735							
33.719727	-8.0518208	-371.16217							
33.819336	-8.1657619	-374.06143							
33.918945	-8.1942472	-375.39661							
34.018555	-8.2702074	-376.99884							
34.118164	-8.3366728	-379.74548							
34.217773	-8.3746538	-381.00439							
34.317383	-8.5170794	-383.67474							
34.416992	-8.5265741	-385.92548							
34.516602	-8.6310205	-388.32883							
34.616211	-8.6690006	-390.27438							
34.71582	-8.7069807	-391.57141							
34.81543	-8.7164755	-394.01291							
34.915039	-8.8019314	-395.53882							
35.014648	-8.858902	-397.52252							
35.114258	-8.8873873	-399.84955							
35.213867	-9.0488033	-401.37549							
35.313477	-9.0108232	-402.40549							
35.413086	-9.1057739	-404.77066							
35.512695	-9.2102194	-406.79251							
35.612305	-9.2102194	-409.46289							
35.711914	-9.2766848	-410.91251							
35.811523	-9.3716354	-413.12512							
35.911133	-9.4001207	-414.42215							
36.010742	-9.4570913	-416.444							
36.110352	-9.5425472	-418.35141							
36.209961	-9.552042	-420.22067							
36.30957	-9.675478	-422.28067							
36.40918	-9.6944685	-423.84473							
36.508789	-9.7799234	-425.40881							
36.608398	-9.8748751	-427.04919							
36.708008	-9.8558846	-428.42252							
36.807617	-9.9508352	-430.36807							
36.907227	-10.017301	-431.77954							
37.006836	-10.064776	-433.49622							
37.106445	-10.074271	-434.44992							
37.206055	-10.197707	-435.89954							
37.305664	-10.235687	-437.6925							
37.405273	-10.302153	-439.104							
37.504883	-10.397103	-440.36288							
37.604492	-10.397103	-441.77435							
37.704102	-10.530034	-442.23215							
37.803711	-10.520539	-443.03326							
37.90332	-10.61549	-444.36844							
38.00293	-10.605995	-445.51288							
38.102539	-10.691451	-447.34399							
38.202148	-10.757916	-447.99252							
38.301758	-10.871857	-449.28955							
38.401367	-10.852867	-449.82361							
38.500977	-11.004788	-450.43399							
38.600586	-10.985798	-451.76917							
38.700195	-11.071254	-451.57843							
38.799805	-11.128224	-451.88361							
38.899414	-11.223175	-453.06622							
38.999023	-11.280145	-453.63843							
39.098633	-11.375096	-454.36325							
39.198242	-11.413076	-455.81287							
39.297852	-11.432066	-456.99548							
39.397461	-11.489037	-457.33881							
39.49707	-11.564998	-458.67398							
39.59668	-11.631463	-458.33066							
39.696289	-11.650453	-458.82657							
39.795898	-11.745403	-459.81842							
39.895508	-11.773889	-459.24622							
39.995117	-11.868839	-460.39066							
40.094727	-11.897325	-461.80212							
0.14746094	-11.96379	-422.24252							
0.24707031	-11.916315	-418.19882							
0.34667969	-11.935305	-413.16327							
0.44628906	-11.754899	-407.70807							
0.54589844	-11.707423	-402.55807							
0.64550781	-11.650453	-396.64511							
0.74511719	-11.555502	-391.60956							
0.84472656	-11.470047	-386.30698							
0.94433594	-11.346611	-381.11884							
1.0439453	-11.27065	-376.27402							
1.1435547	-11.223175	-371.61993							
1.2431641	-11.15671	-366.66068							
1.3427734	-11.080749	-361.47253							
1.4423828	-10.995293	-357.1618							
1.5419922	-10.890847	-352.43143							
1.6416016	-10.805391	-347.47217							
1.7412109	-10.738926	-343.23773							
1.8408203	-10.65347	-338.88882							
1.9404297	-10.643975	-333.43365							
2.0400391	-10.473064	-329.12292							
2.1396484	-10.416094	-325.04108							
2.2392578	-10.368618	-321.03552							
2.3388672	-10.292658	-316.9155							
2.4384766	-10.216697	-312.75735							
2.5380859	-10.112251	-307.7218							
2.6376953	-10.026795	-302.87698							
2.7373047	-9.9508352	-298.64255							
2.8369141	-9.8558846	-294.06479							
2.9365234	-9.7894192	-289.67773							
3.0361328	-9.7894192	-285.78662							
3.1357422	-9.6469927	-281.93365							
3.2353516	-9.5805273	-278.27145							
3.3349609	-9.5045671	-274.30405							
3.4345703	-9.4001207	-270.29849							
3.5341797	-9.3621407	-266.06406							
3.6337891	-9.2766848	-261.86774							
3.7333984	-9.1722393	-258.73959							
3.8330078	-9.0962791	-254.8485							
3.9326172	-8.9538527	-251.5296							
4.0322266	-8.9443579	-248.59219							
4.1318359	-8.8304167	-244.66293							
4.2314453	-8.8019314	-241.72552							
4.3310547	-8.6500101	-238.94072							
4.4306641	-8.6690006	-235.39294							
4.5302734	-8.5075846	-231.84517							
4.6298828	-8.4126339	-228.44998							
4.7294922	-8.3746538	-225.66516							
4.8291016	-8.2797031	-221.92665							
4.9287109	-8.1847515	-218.91295							
5.0283203	-8.1277819	-216.50961							
5.1279297	-8.0898008	-213.38147							
5.2275391	-7.9853554	-209.79555							
5.3271484	-7.8714147	-207.01073							
5.4267578	-7.8619194	-203.84444							
5.5263672	-7.7099986	-200.83073							
5.6259766	-7.6720181	-197.28296							
5.7255859	-7.5390873	-194.42184							
5.8251953	-7.510602	-191.37							
5.9248047	-7.3207006	-188.58517							
6.0244141	-7.3396907	-185.87666							
6.1240234	-7.22575	-182.71036							
6.2236328	-7.1592841	-179.62036							
6.3232422	-7.0643334	-176.79741							
6.4228516	-7.0643334	-174.31778							
6.5224609	-6.9314027	-171.53296							
6.6220703	-6.855442	-168.36667							
6.7216797	-6.8174615	-165.65814							
6.8212891	-6.6560454	-162.79704							
6.9208984	-6.6370554	-160.58444							
7.0205078	-6.5326095	-157.53259							
7.1201172	-6.4566488	-154.51889							
7.2197266	-6.3901834	-151.84853							
7.3193359	-6.2952328	-148.98741							
7.4189453	-6.2192721	-146.31705							
7.5185547	-6.1148267	-143.53223							
7.6181641	-6.0958362	-140.48038							
7.7177734	-6.0008855	-137.42853							
7.8173828	-5.8869448	-135.13963							
7.9169922	-5.7824988	-132.66							
8.0166016	-5.7919941	-129.95149							
8.1162109	-5.7065382	-127.24297							
8.2158203	-5.5546174	-124.5726							
8.3154297	-5.4786568	-121.74964							
8.4150391	-5.4311814	-119.19372							
8.5146484	-5.3172407	-116.21816							
8.6142578	-5.2792602	-113.20446							
8.7138672	-5.1938047	-110.95372							
8.8134766	-5.1178441	-107.97816							
8.9130859	-5.0513787	-105.42224							
9.0126953	-4.8899622	-102.59927							
9.1123047	-4.8804674	-99.661873							
9.2119141	-4.7760215	-96.915207							
9.3115234	-4.6620808	-94.321129							
9.4111328	-4.6146054	-91.688911							
9.5107422	-4.5101595	-88.865944							
9.6103516	-4.4341989	-85.585205							
9.7099609	-4.3772283	-83.220024							
9.8095703	-4.3202581	-80.053726							
9.9091797	-4.2063169	-77.53595							
10.008789	-4.1303568	-74.751137							
10.108398	-4.0828815	-71.813728							
10.208008	-3.9594452	-69.028915							
10.307617	-3.9214649	-65.519287							
10.407227	-3.8075242	-62.963364							
10.506836	-3.7600489	-60.216698							
10.606445	-3.6556029	-56.935959							
10.706055	-3.6176229	-54.151142							
10.805664	-3.4846919	-50.450775							
10.905273	-3.4372163	-47.742256							
11.004883	-3.3327706	-45.033737							
11.104492	-3.3137805	-42.592258							
11.204102	-3.2473149	-39.731148							
11.303711	-3.1808496	-36.679298							
11.40332	-3.0194333	-34.58115							
11.50293	-2.9054923	-31.796335							
11.602539	-2.8770072	-28.706335							
11.702148	-2.8295319	-26.417448							
11.801758	-2.7440763	-23.480042							
11.901367	-2.6111453	-20.924116							
12.000977	-2.6016502	-18.555502							
12.100586	-2.5541749	-15.762612							
12.200195	-2.4022536	-13.237534							
12.299805	-2.2978079	-10.406384							
12.399414	-2.2408373	-8.3786697							
12.499023	-2.193362	-5.89185							
12.598633	-2.060431	-3.2137365							
12.698242	-1.9939656	-1.3773158							
12.797852	-1.90851	1.7981619							
12.897461	-1.8705297	4.055429							
12.99707	-1.7945691	6.3126965							
13.09668	-1.7281036	8.8377752							
13.196289	-1.5951726	11.286336							
13.295898	-1.5951726	14.27052							
13.395508	-1.509717	16.71908							
13.495117	-1.3672909	19.320677							
13.594727	-1.2723402	21.539686							
13.694336	-1.1963797	24.141281							
13.793945	-1.1489042	26.360291							
13.893555	-1.0634487	28.847111							
13.993164	-0.92102253	30.760048							
14.092773	-0.89253736	32.59647							
14.192383	-0.81657678	34.777218							
14.291992	-0.68364578	37.340557							
14.391602	-0.66465563	38.947426							
14.491211	-0.55071479	40.783844							
14.59082	-0.47475421	42.849819							
14.69043	-0.4177838	44.035839							
14.790039	-0.30384293	46.637436							
14.889648	-0.25636756	49.047737							
14.989258	-0.180407	50.769382							
15.088867	-0.094951369	52.835358							
15.188477	-0.018990798	54.480484							
15.288086	0.1139402	56.737751							
15.387695	0.19939584	58.459396							
15.487305	0.22788106	60.295815							
15.586914	0.30384162	62.629601							
15.686523	0.38929725	64.50428							
15.786133	0.40828741	66.685028							
15.885742	0.57919866	68.406677							
15.985352	0.66465431	70.243095							
16.084961	0.70263463	72.921211							
16.18457	0.79758531	74.987183							
16.28418	0.90203112	77.359222							
16.383789	0.91152614	78.774803							
16.483398	1.0349621	80.649483							
16.583008	1.1204177	83.289337							
16.682617	1.1394079	85.278793							
16.782227	1.2343585	87.344765							
16.881836	1.3293093	89.525513							
16.981445	1.3957748	91.744522							
17.081055	1.5192107	93.351387							
17.180664	1.6331515	95.646919							
17.280273	1.680627	97.712891							
17.379883	1.7281023	99.664085							
17.479492	1.813558	101.80658							
17.579102	1.8800235	104.1021							
17.678711	1.946489	106.74196							
17.77832	2.0699248	108.4636							
17.87793	2.1174002	110.87391							
17.977539	2.2503312	113.39899							
18.077148	2.3167968	115.31192							
18.176758	2.3927572	117.68397							
18.276367	2.4497278	120.05601							
18.375977	2.4782128	121.93069							
18.475586	2.6491241	124.87662							
18.575195	2.7155898	126.86607							
18.674805	2.8105404	129.00856							
18.774414	2.8865011	131.3806							
18.874023	2.9624615	134.17349							
18.973633	3.0574121	135.89514							
19.073242	3.0858974	137.80807							
19.172852	3.1713531	140.37141							
19.272461	3.3042841	143.01128							
19.37207	3.3137791	145.19202							
19.47168	3.4467101	147.79361							
19.571289	3.5226707	150.05089							
19.670898	3.5891361	152.30815							
19.770508	3.6556017	155.29233							
19.870117	3.7125721	157.24353							
19.969727	3.7505524	160.53378							
20.069336	3.8265131	161.9111							
20.168945	3.9689391	164.20662							
20.268555	4.0164146	167.80295							
20.368164	4.1398501	169.94543							
20.467773	4.2442961	172.54704							
20.567383	4.2442961	175.03386							
20.666992	4.4057121	177.2146							
20.766602	4.4341974	179.70143							
20.866211	4.5291481	181.95869							
20.96582	4.5861187	185.36372							
21.06543	4.6620793	187.35318							
21.165039	4.73804	189.38089							
21.264648	4.880466	192.93896							
21.364258	4.899456	195.46404							
21.463867	4.9849119	198.60126							
21.563477	5.0988526	201.08807							
21.663086	5.146328	203.38361							
21.762695	5.1938033	206.09998							
21.862305	5.3267341	208.51028							
21.961914	5.4406753	211.60924							
22.061523	5.5071406	213.44566							
22.161133	5.573606	216.39159							
22.260742	5.697042	218.26627							
22.360352	5.7635074	221.13567							
22.459961	5.7635074	224.08159							
22.55957	5.8679533	226.951							
22.65918	5.9723992	228.71091							
22.758789	6.0008841	231.35077							
22.858398	6.12432	233.41673							
22.958008	6.2382612	236.3244							
23.057617	6.2667465	238.92599							
23.157227	6.4186673	240.64764							
23.256836	6.4851327	243.86137							
23.356445	6.494628	246.27168							
23.456055	6.5990739	247.87856							
23.555664	6.6940246	250.55666							
23.655273	6.7509947	251.93398							
23.754883	6.7984705	255.03294							
23.854492	6.8459458	257.82584							
23.954102	6.9693813	258.43796							
24.053711	7.0928173	262.11081							
24.15332	7.1592832	265.36279							
24.25293	7.1972632	266.62534							
24.352539	7.3396893	269.87735							
24.452148	7.4061546	270.1069							
24.551758	7.4631252	273.97104							
24.651367	7.6245413	277.49084							
24.750977	7.6245413	277.94995							
24.850586	7.6625218	281.58453							
24.950195	7.8049479	281.508							
25.049805	7.8809085	284.64523							
25.149414	7.9473739	288.8537							
25.249023	7.9853539	289.23627							
25.348633	8.0613146	292.60306							
25.448242	8.2227306	295.702							
25.547852	8.1942453	296.46719							
25.647461	8.3651571	301.32605							
25.74707	8.4221277	300.14001							
25.84668	8.4980879	304.65457							
25.946289	8.5930386	308.48044							
26.045898	8.6784945	308.86304							
26.145508	8.7544546	313.53058							
26.245117	8.8399105	312.38284							
26.344727	8.9063759	316.8591							
26.444336	9.0108223	319.84329							
26.543945	9.0772877	320.37891							
26.643555	9.2007236	324.31955							
26.743164	9.267189	328.375							
26.842773	9.3051691	327.91589							
26.942383	9.390625	332.81302							
27.041992	9.4380999	336.75366							
27.141602	9.5900211	336.29456							
27.241211	9.5710306	340.6178							
27.34082	9.6469917	344.5202							
27.44043	9.8084078	344.78799							
27.540039	9.8368931	348.61389							
27.639648	9.922349	353.43448							
27.739258	9.9888144	352.09543							
27.838867	10.11225	356.18912							
27.938477	10.197705	360.81842							
28.038086	10.273666	360.32108							
28.137695	10.359122	365.63904							
28.237305	10.463568	369.04407							
28.336914	10.501548	372.0665							
28.436523	10.577509	373.02298							
28.536133	10.691449	376.3515							
28.635742	10.757915	379.45044							
28.735352	10.814885	382.16681							
28.834961	10.909836	383.16156							
28.93457	10.985797	387.06393							
29.03418	11.042768	390.04813							
29.133789	11.128222	394.06531							
29.233398	11.223173	393.95053							
29.333008	11.299134	396.97296							
29.432617	11.337114	400.30148							
29.532227	11.44156	402.52048							
29.631836	11.621966	403.66824							
29.731445	11.602976	404.2804							
29.831055	11.726412	407.60889							
29.930664	11.792878	411.43478							
30.030273	11.849848	412.65906							
30.129883	12.001769	413.0799							
30.229492	12.011264	415.52847							
30.329102	12.087225	417.86224							
30.428711	12.1347	420.46384							
30.52832	12.22965	421.6116							
30.62793	12.362582	421.72638							
30.727539	12.438542	423.9454							
30.827148	12.514503	426.47046							
30.926758	12.552484	428.38342							
31.026367	12.694909	430.0668							
31.125977	12.742385	431.5589							
31.225586	12.837336	430.83197							
31.325195	12.88481	432.7449							
31.424805	12.970266	434.58133							
31.524414	13.055722	436.41776							
31.624023	13.150673	437.90985							
31.723633	13.264614	440.20538							
31.823242	13.350069	440.85577							
31.922852	13.378554	442.6922							
32.022461	13.511485	440.66446							
32.12207	13.492496	443.15131							
32.22168	13.596941	445.02597							
32.321289	13.672902	446.09723							
32.420898	13.777348	446.36502							
32.520508	13.834318	446.90067							
32.620117	13.929269	448.31622							
32.719727	14.02422	449.15793							
32.819336	14.071694	450.87958							
32.918945	14.15715	452.3334							
33.018555	14.299577	450.87958							
33.118164	14.394527	452.71597							
33.217773	14.394527	454.13156							
33.317383	14.479982	455.70016							
33.416992	14.593924	455.62366							
